lastCred,interest,payment,remCred,isFraud
28547.0,0.01,1799.14,26771.65,0
31641.63,0.01,2276.46,29391.54,0
97332.04,0.01,3595.64,93817.51,0
25334.74,0.03,2516.3,22881.78,0
74672.51,0.05,1442.56,73541.09,0
48906.61,0.05,3653.59,45456.8,0
48684.73,0.01,3900.99,44824.31,0
92806.72,0.02,4295.04,88666.36,0
99888.25,0.03,2582.94,97555.03,0
91224.17,0.0,2599.98,88624.19,0
39105.09,0.04,2591.47,36643.97,0
55032.4,0.01,581.72,54496.54,0
32944.29,0.05,2601.15,30480.41,0
57259.58,0.01,462.94,56844.36,0
17745.71,0.0,2000.43,15745.28,0
17537.32,0.02,3609.79,13956.76,0
8774.58,0.02,3831.73,4957.47,0
89256.67,0.02,1970.3,87435.13,0
33526.06,0.05,2612.05,31053.7,0
55180.58,0.01,3205.69,52020.87,0
28624.15,0.02,1200.62,27471.24,0
62205.55,0.04,2593.77,59819.13,0
30771.46,0.01,2059.35,28737.75,0
82376.57,0.03,685.5,81897.01,0
43312.62,0.01,1060.61,42288.1,0
32282.96,0.01,727.7,31582.16,0
45438.64,0.01,592.6,44883.91,0
63542.61,0.04,1823.81,61930.61,0
10816.82,0.03,453.69,10390.17,0
4932.71,0.04,4043.94,905.21,0
67177.4,0.01,3870.67,63362.71,0
73558.6,0.01,1920.46,71699.44,0
39339.8,0.02,883.17,38522.2,0
84397.93,0.03,3923.09,80685.83,0
77986.36,0.01,3029.01,75022.34,0
72457.62,0.04,4956.48,67742.67,0
82660.73,0.04,3977.2,78959.07,0
27171.71,0.0,345.92,26825.79,0
50877.56,0.01,1761.78,49158.18,0
88618.08,0.03,2494.5,86345.13,0
35584.6,0.03,1731.45,33942.11,0
37308.26,0.01,2057.37,35281.98,0
45306.2,0.03,4656.35,40763.12,0
36555.44,0.02,1917.54,34698.83,0
49180.33,0.04,1911.69,47432.57,0
91994.88,0.01,1349.27,90722.27,0
56621.08,0.05,1281.35,55575.65,0
60859.05,0.01,480.57,60429.2,0
42853.29,0.04,2291.82,40704.31,0
56978.87,0.03,222.86,56898.46,0
17076.61,0.02,2511.31,14593.76,0
59620.87,0.03,1049.78,58720.14,0
40401.86,0.01,1039.15,39396.38,0
69992.67,0.02,3952.53,66156.79,0
95766.11,0.04,4967.32,91118.01,0
73560.18,0.03,4936.43,68807.65,0
67790.93,0.01,2409.69,65437.73,0
29403.19,0.04,3632.31,25868.89,0
95424.97,0.0,1759.46,93665.51,0
21137.17,0.04,1140.94,20066.69,0
36222.89,0.0,4592.77,31630.12,0
90531.15,0.04,1127.04,89705.88,0
7814.6,0.01,2512.18,5308.93,0
2841.78,0.02,2819.27,27.25,0
64627.14,0.01,478.02,64202.98,0
26673.52,0.01,4412.8,22282.95,0
15105.98,0.02,1617.5,13513.66,0
25609.51,0.04,1137.22,24557.66,0
24721.51,0.04,3130.05,21673.87,0
55744.86,0.04,2422.85,53507.83,0
8335.6,0.02,1327.57,7021.92,0
17443.91,0.04,2031.49,15470.57,0
82900.33,0.04,3225.44,79951.22,0
76373.41,0.04,3870.73,72757.26,0
46110.73,0.01,378.66,45770.5,0
44467.56,0.04,4449.38,40166.41,0
50608.98,0.03,1529.64,49205.86,0
41490.97,0.04,1822.4,39806.87,0
1981.99,0.05,329.81,1660.44,0
26829.99,0.02,3338.34,23536.37,0
23584.62,0.05,3076.11,20606.78,0
80465.74,0.04,2111.82,78622.14,0
6490.65,0.01,3321.19,3174.87,0
59993.69,0.04,2423.05,57770.62,0
80247.22,0.01,117.14,80196.95,0
29381.24,0.03,1822.81,27631.88,0
17254.24,0.02,2345.24,14937.76,0
24735.08,0.02,111.35,24664.96,0
99971.63,0.02,4510.88,95627.37,0
59118.25,0.01,1975.06,57192.46,0
47337.8,0.05,483.58,47051.46,0
82527.84,0.03,3232.91,79501.25,0
52852.18,0.04,1677.78,51350.57,0
83621.8,0.0,1939.12,81682.68,0
18332.86,0.04,3565.38,14828.59,0
46889.74,0.05,1946.21,45138.9,0
45575.06,0.01,3114.59,42498.45,0
28228.85,0.04,1194.46,27128.49,0
84088.59,0.03,365.2,83933.61,0
79168.47,0.01,2014.09,77220.35,0
67961.01,0.02,4836.17,63238.11,0
91426.0,0.0,291.31,91134.69,0
83353.03,0.03,2030.22,81531.19,0
70836.36,0.03,1515.93,69497.52,0
39361.15,0.05,2345.96,37179.19,0
14835.51,0.01,138.25,14709.62,0
42255.35,0.05,4593.99,37837.42,0
56909.78,0.0,3451.25,53458.53,0
7408.08,0.02,4656.39,2764.04,0
86160.13,0.03,3313.4,83062.13,0
35455.69,0.03,4506.19,31038.14,0
27140.45,0.02,2207.98,24977.7,0
31081.83,0.01,2621.37,28486.36,0
6615.76,0.03,4447.36,2184.94,0
59532.14,0.03,3361.18,56319.79,0
37621.83,0.05,839.02,36939.57,0
7119.35,0.01,1410.65,5714.63,0
93894.65,0.04,2294.35,91913.28,0
82762.18,0.0,2827.45,79934.73,0
36203.09,0.02,2724.35,33539.08,0
23550.11,0.04,1411.41,22217.2,0
46107.09,0.0,2987.28,43119.81,0
91458.44,0.02,1989.18,89621.69,0
92144.3,0.04,1096.83,91354.62,0
66206.07,0.05,1485.71,64996.22,0
94864.62,0.01,1953.22,92990.45,0
61121.39,0.01,1259.29,59913.03,0
58338.84,0.04,4531.02,54002.28,0
32316.79,0.01,1800.92,30542.8,0
26959.5,0.01,1133.29,25848.68,0
28933.64,0.02,4307.96,24889.3,1
19702.74,0.02,178.98,19556.6,0
38699.34,0.02,2484.68,36279.16,0
52787.87,0.04,3392.6,49571.23,0
23254.48,0.05,4476.75,18874.62,0
21714.36,0.04,119.34,21667.4,0
95495.34,0.02,2471.8,93182.7,0
41348.52,0.0,1270.27,40078.25,0
34884.94,0.03,3925.74,31046.41,0
68476.83,0.04,385.86,68319.23,0
95289.29,0.03,4220.35,91307.16,0
74528.55,0.0,3483.2,71045.35,0
3423.44,0.03,991.17,2440.83,0
25378.66,0.03,3167.2,22274.91,0
4423.06,0.04,268.58,4169.22,0
50051.28,0.04,2267.26,47950.86,0
3148.41,0.05,2166.83,1103.04,1
42320.91,0.01,4522.55,37833.63,0
70293.68,0.01,3358.27,66993.99,0
89458.16,0.04,2606.94,87149.41,0
69291.22,0.04,3105.73,66416.46,0
8871.33,0.02,3033.33,5852.79,0
51040.4,0.03,1393.41,49774.59,0
16488.15,0.02,3673.98,12841.65,0
95075.13,0.04,358.83,95033.22,0
45894.46,0.04,1102.94,44944.5,0
7628.62,0.03,802.67,6845.02,0
77480.29,0.04,1998.88,75739.68,0
31884.82,0.01,4376.82,27534.57,0
9605.01,0.04,571.35,9065.68,0
27736.21,0.03,2917.16,24888.39,0
68965.49,0.02,353.94,68726.49,0
70111.69,0.01,284.61,69885.51,0
89515.06,0.04,2608.36,87205.08,0
28185.26,0.01,4897.94,23310.81,0
89209.57,0.04,4424.79,85082.15,0
3130.92,0.05,2515.18,628.79,0
22150.33,0.02,4542.43,17644.82,0
98336.98,0.05,2923.46,95823.26,0
77951.17,0.05,4922.05,73353.92,0
87158.81,0.01,4963.83,82267.61,0
94676.08,0.02,3235.71,91598.16,0
64142.95,0.03,997.28,63306.03,0
94478.14,0.01,2190.36,92366.51,0
89916.91,0.03,2895.74,87245.96,0
60048.46,0.04,3197.2,57051.42,0
24899.8,0.05,3850.84,21152.71,0
90184.16,0.01,731.52,89527.79,0
18184.67,0.01,3441.72,14758.1,0
86127.83,0.01,817.07,85382.53,0
57460.23,0.02,2405.73,55150.27,0
34251.34,0.02,1344.71,32963.72,0
24796.18,0.05,3121.62,21777.88,0
61820.21,0.03,525.61,61449.15,0
3765.39,0.01,1101.42,2667.11,0
91754.38,0.02,2039.45,89867.85,0
86242.45,0.01,4313.64,82000.68,0
50634.96,0.01,1807.84,48869.32,0
96070.14,0.0,47.59,96022.55,0
73800.65,0.04,2841.81,71204.84,0
9446.48,0.02,670.25,8791.97,0
98051.08,0.02,4147.74,94066.76,0
43395.46,0.04,1126.47,42413.64,0
24972.67,0.0,2072.66,22900.01,0
90692.76,0.02,3888.13,86955.78,0
22391.8,0.02,3360.86,19068.26,0
41930.98,0.02,410.29,41590.57,0
97397.04,0.02,2412.11,95147.26,0
90020.41,0.02,3423.59,86746.85,0
70263.25,0.04,4201.12,66296.34,0
59976.1,0.03,3309.88,56816.16,0
10770.92,0.02,3356.43,7432.44,0
31854.87,0.02,2051.75,29856.21,0
52921.06,0.02,3601.51,49407.75,0
39588.02,0.04,660.71,39059.27,0
7200.87,0.02,379.63,6833.24,0
37352.36,0.01,4588.51,32794.98,0
48348.17,0.05,2116.61,46433.01,0
34512.32,0.01,3303.74,31237.34,0
86206.71,0.0,4133.05,82073.66,0
85586.73,0.03,4831.92,80968.78,0
76307.05,0.05,2986.42,73638.58,0
72513.81,0.05,3048.72,69767.23,0
12651.8,0.03,1982.43,10701.0,0
94313.43,0.05,2584.61,92121.79,0
42996.3,0.02,4972.6,38095.36,0
83092.38,0.01,2501.53,80660.09,0
2217.57,0.03,156.83,2066.28,0
80471.45,0.0,448.84,80022.61,0
31190.58,0.04,912.66,30381.89,0
68339.0,0.02,2821.87,65631.03,0
40257.37,0.01,2006.18,38284.74,0
24683.95,0.0,1253.43,23430.52,0
19906.86,0.05,1393.96,18595.85,0
81612.9,0.03,3238.69,78578.24,0
93125.63,0.01,1578.17,91625.06,0
24735.89,0.04,4361.75,20456.59,0
46536.35,0.02,1074.23,45539.68,0
46675.61,0.03,3800.71,42991.59,0
66466.94,0.02,2437.44,64140.28,0
55026.07,0.05,4691.46,50563.89,0
67597.07,0.03,4298.79,63467.27,0
61670.82,0.01,4419.92,57302.29,0
65360.42,0.03,3229.68,62294.14,0
65213.8,0.05,4048.45,61437.07,0
48553.91,0.01,2880.08,45714.29,0
21739.32,0.03,889.24,20904.43,0
53220.89,0.02,1825.88,51483.71,0
26841.98,0.03,4264.39,22644.69,0
82239.62,0.0,3203.42,79036.2,0
82870.09,0.04,3789.94,79356.38,0
60149.16,0.0,4131.21,56017.95,0
42820.79,0.03,4686.71,38241.13,0
35081.66,0.04,266.65,34931.95,0
40925.99,0.01,2903.29,38056.8,0
45652.09,0.01,2667.31,43022.82,0
71802.89,0.02,1458.02,70464.54,0
84935.74,0.04,4990.66,80228.2,0
93211.72,0.03,3582.8,89861.95,0
58299.61,0.01,1521.09,56903.16,1
60031.71,0.04,1128.83,59102.99,0
38115.18,0.04,1276.95,36965.28,0
83013.77,0.0,1668.97,81344.8,0
20577.89,0.04,643.78,20002.7,0
82700.42,0.04,1187.79,81788.3,0
85062.07,0.03,2757.8,82516.93,0
6665.69,0.0,1387.48,5278.21,0
44959.74,0.04,470.96,44638.65,0
84563.79,0.05,780.18,84135.96,0
3656.53,0.03,381.87,3283.8,0
73627.84,0.04,1440.29,72432.98,0
16147.96,0.05,1430.33,14784.91,0
51892.74,0.03,3154.65,48867.82,0
14729.44,0.02,3411.46,11342.53,0
12047.38,0.02,1498.27,10569.19,0
85371.19,0.02,1353.01,84160.47,0
69266.72,0.01,61.8,69262.64,0
21688.28,0.03,4352.25,17390.25,0
40686.91,0.04,919.51,39903.02,0
9330.05,0.05,421.03,8947.9,0
25019.05,0.01,1927.62,23112.28,0
71314.62,0.02,651.61,70781.87,0
54830.3,0.0,4889.63,49940.67,0
94879.03,0.02,4800.65,90236.51,0
13558.22,0.04,1551.79,12051.62,0
32512.32,0.03,4168.93,28424.67,0
53356.77,0.01,4867.56,48533.67,0
22262.29,0.05,773.83,21581.22,0
33407.35,0.0,573.06,32834.29,0
30585.89,0.01,4373.25,26238.13,0
16378.63,0.01,698.44,15693.84,0
77690.25,0.04,2410.74,75538.48,0
88920.74,0.03,2876.44,86266.6,0
40017.85,0.02,4889.63,35194.92,0
99875.34,0.01,4608.42,95350.15,0
62721.26,0.01,1507.49,61266.04,0
99485.73,0.04,4900.6,94916.75,0
56460.87,0.02,4676.81,51878.16,0
18577.17,0.05,1932.07,16722.5,0
95850.75,0.0,679.44,95171.31,0
18369.86,0.01,53.0,18332.17,0
98956.51,0.05,3245.53,96123.3,0
14963.81,0.02,4209.07,10779.68,0
76974.23,0.05,4078.19,73216.77,0
24056.98,0.04,326.43,23810.74,0
36707.89,0.01,2173.23,34565.25,0
89864.82,0.05,4604.38,85634.88,0
49708.13,0.01,3096.73,46652.82,0
16125.13,0.04,2037.56,14141.32,0
74060.49,0.02,1989.49,72194.43,0
75082.26,0.03,1124.47,74145.5,0
8538.92,0.04,4661.02,3906.36,0
59792.05,0.01,2102.29,57739.59,0
74065.13,0.03,2092.18,72158.11,0
77293.69,0.03,973.29,76513.63,0
51921.16,0.01,3513.69,48450.74,0
12522.45,0.04,59.91,12504.28,0
61256.24,0.02,2181.04,59177.29,0
62806.49,0.03,3553.47,59410.04,0
21249.85,0.04,829.41,20491.27,0
43069.24,0.05,1047.51,42201.19,0
84122.49,0.01,3902.12,80290.47,0
70835.27,0.04,3150.13,67921.26,0
53848.66,0.03,4011.0,49972.28,0
62563.95,0.05,2140.71,60683.92,0
4971.28,0.03,4232.03,751.68,0
55144.24,0.01,3658.03,51532.16,0
47156.9,0.02,2792.71,44442.78,0
58490.45,0.02,548.74,58039.19,0
6770.08,0.0,4384.49,2385.59,0
78040.4,0.03,302.1,77933.4,0
44245.52,0.03,2621.72,41734.41,0
16423.32,0.04,3312.59,13165.47,0
85428.9,0.02,2826.75,82744.53,0
24264.13,0.0,1410.74,22853.39,0
59260.75,0.01,3227.0,56083.13,0
82284.39,0.04,364.72,82193.95,0
78716.31,0.03,732.38,78180.72,0
84887.19,0.02,3006.94,82021.73,0
9795.08,0.02,4028.55,5782.86,0
5952.74,0.02,3307.79,2654.87,0
81578.46,0.04,2817.15,79033.24,0
68358.26,0.04,3324.47,65261.65,0
12471.5,0.05,1273.43,11250.03,0
26540.52,0.02,3024.96,23559.79,0
21365.82,0.02,2162.21,19239.22,0
52392.47,0.0,4583.93,47808.54,0
60728.2,0.04,3364.2,57566.43,0
80295.61,0.04,4123.0,76440.26,0
73843.48,0.03,2419.49,71608.6,0
19784.34,0.03,1070.2,18763.6,0
82946.94,0.02,1897.32,81187.86,0
51981.86,0.03,3902.39,48209.42,0
30478.07,0.01,4301.7,26201.77,0
9622.84,0.02,1864.55,7774.33,0
52645.41,0.02,146.69,52586.46,0
59834.02,0.02,4849.73,55084.01,0
49768.44,0.01,2293.71,47516.2,0
49713.56,0.04,755.59,49123.68,0
11270.82,0.0,4868.1,6402.72,0
48095.38,0.03,3884.3,44331.32,0
86222.11,0.04,1687.51,84822.01,0
34219.27,0.03,177.9,34126.92,0
46448.17,0.01,1212.61,45274.27,0
39499.02,0.0,3718.21,35780.81,0
71186.75,0.04,3350.95,68073.09,0
8876.58,0.01,2670.47,6213.51,0
48916.46,0.01,653.67,48303.55,0
45924.52,0.01,2754.84,43207.95,0
50821.15,0.01,1184.34,49679.16,0
85373.34,0.02,3981.94,81533.69,0
51738.71,0.02,3581.66,48243.28,0
70344.26,0.03,625.34,69894.78,0
6069.59,0.04,2712.95,3376.87,0
79729.27,0.02,467.77,79394.38,0
86772.09,0.05,1512.97,85620.67,0
72314.35,0.03,4727.21,67767.93,0
12165.06,0.02,1908.87,10276.47,0
95979.83,0.0,4866.88,91112.95,0
85519.22,0.04,640.3,85163.98,0
61791.39,0.01,1927.56,59915.32,0
77549.58,0.04,2877.7,74930.38,0
8244.69,0.03,112.18,8153.12,0
38129.35,0.02,3943.31,34249.59,0
88877.63,0.01,3508.46,85443.23,0
54517.33,0.04,3440.62,51258.43,0
74958.51,0.02,170.81,74912.63,0
3133.38,0.01,970.3,2165.69,0
16061.29,0.01,4998.32,11076.35,0
64724.95,0.01,288.11,64505.18,1
55422.8,0.02,1605.04,53910.13,0
93451.63,0.03,3171.62,90513.64,0
66574.82,0.04,2711.13,64085.61,0
46268.61,0.03,2247.02,44137.26,0
4668.47,0.03,4268.23,411.91,0
68449.64,0.03,411.59,68209.17,0
96898.63,0.0,912.16,95986.47,0
51009.25,0.05,2641.59,48580.2,0
772.99,0.04,460.46,315.11,0
70970.29,0.03,1227.64,69920.08,0
85468.54,0.02,4277.74,81333.25,0
13842.01,0.05,847.53,13052.16,0
9241.77,0.02,3311.83,5945.34,0
13297.57,0.01,3336.07,9972.58,0
23740.46,0.03,74.86,23724.95,0
27696.61,0.03,3947.7,23818.15,0
43635.21,0.02,938.01,42769.93,0
38906.12,0.04,2237.03,36798.78,0
22135.63,0.0,3855.31,18280.32,0
79561.12,0.02,1426.42,78267.3,0
74506.54,0.01,4546.79,70021.84,0
87163.24,0.05,1001.91,86524.51,0
47413.64,0.0,2106.32,45307.32,0
12865.57,0.02,3420.07,9466.94,0
75746.38,0.02,4549.45,71323.17,0
17017.92,0.03,4300.75,12759.71,0
95625.39,0.04,624.54,95319.6,0
73048.55,0.04,374.31,72917.74,0
89580.28,0.05,4692.62,85260.91,0
20509.71,0.02,3369.85,17174.04,0
33791.23,0.01,795.67,33023.72,0
80511.84,0.03,3851.35,76861.77,0
77580.83,0.02,409.85,77300.28,0
22654.83,0.01,4122.05,18551.66,0
30444.89,0.04,3669.88,26876.49,0
76616.15,0.02,1326.84,75417.0,0
95008.68,0.05,2076.25,93328.3,0
83683.56,0.01,1590.21,82163.09,0
30550.67,0.04,243.31,30409.2,0
71770.22,0.02,546.24,71343.6,0
14541.38,0.01,727.37,13826.13,0
19498.24,0.04,2313.2,17250.03,0
17814.57,0.02,304.46,17539.8,0
49020.95,0.02,1344.58,47758.07,0
45800.1,0.04,4190.37,41762.4,0
77020.8,0.02,3013.49,74135.68,0
40070.64,0.03,4558.37,35612.45,0
38612.07,0.01,2433.79,36210.46,0
72573.17,0.02,3837.28,68856.85,0
71672.51,0.01,1182.46,70549.78,0
98192.69,0.03,4257.49,94180.68,0
95133.21,0.02,993.52,94298.25,0
82769.96,0.02,563.0,82344.91,0
27781.89,0.02,4875.16,22953.03,0
12696.98,0.04,1771.36,10967.94,0
12026.74,0.04,1131.04,10935.79,0
57385.86,0.01,180.56,57253.12,0
21002.9,0.04,3490.23,17582.68,0
73898.93,0.02,4636.71,69385.38,0
76228.95,0.05,2054.08,74492.49,0
96400.13,0.04,4953.01,91768.45,0
40964.44,0.05,3688.48,37446.65,0
29615.94,0.04,241.68,29472.98,0
30783.48,0.0,2660.39,28123.09,0
10856.38,0.02,2593.22,8281.25,0
65758.87,0.0,2273.02,63485.85,0
5856.36,0.04,3388.54,2487.34,0
77458.46,0.03,1957.55,75694.56,0
48815.31,0.03,1755.92,47181.43,0
20802.77,0.05,554.83,20334.62,0
40934.38,0.01,4217.9,36750.59,0
54728.93,0.02,1577.76,53242.38,0
52499.67,0.03,4967.33,47663.59,0
58897.59,0.01,4055.5,54891.17,0
24187.52,0.04,694.67,23573.48,0
90096.28,0.01,256.75,89914.61,0
65074.26,0.02,4958.84,60223.88,0
13701.4,0.01,4598.9,9113.92,0
41783.65,0.02,1349.94,40503.35,0
91426.19,0.01,1607.92,89894.46,0
34495.46,0.01,1437.24,33086.97,0
53928.2,0.03,4046.81,50016.21,0
33048.51,0.02,3445.4,29658.19,0
42191.78,0.01,1907.11,40319.83,0
15329.5,0.02,4546.19,10808.86,0
91669.84,0.03,2284.34,89614.67,0
12941.3,0.01,4759.2,8192.88,0
8927.39,0.01,4885.72,4049.11,0
36823.61,0.0,4063.01,32760.6,0
90520.22,0.02,763.06,89908.03,0
80383.31,0.02,1378.56,79138.72,0
59731.88,0.02,1468.2,58363.23,0
22970.49,0.03,3235.64,19792.28,0
53943.97,0.04,2205.0,51918.78,0
11559.4,0.02,398.76,11179.91,0
93797.95,0.04,3353.27,90757.34,0
64122.9,0.03,1029.05,63254.16,0
52118.27,0.04,809.76,51482.24,0
14251.82,0.02,2077.43,12198.14,0
78973.06,0.0,882.85,78090.21,0
12119.11,0.02,4401.98,7737.33,0
19786.11,0.05,1160.81,18707.74,0
21049.58,0.02,3887.27,17197.39,0
17858.68,0.0,1918.61,15940.07,0
40036.13,0.01,422.91,39646.58,0
32511.67,0.03,3107.54,29485.41,0
15350.76,0.04,513.31,14888.62,0
94073.0,0.03,2564.75,91743.43,0
71446.98,0.02,2716.84,68849.22,0
67195.44,0.05,3553.47,64099.62,1
38228.22,0.03,2313.86,36009.93,0
19144.5,0.01,597.32,18563.13,0
91606.38,0.03,1395.76,90439.64,0
31936.15,0.04,2589.23,29453.37,0
66459.57,0.04,2119.84,64561.26,0
13761.94,0.03,4319.21,9477.13,0
84068.48,0.01,948.53,83190.01,0
95170.69,0.01,503.59,94746.41,0
93791.92,0.05,1125.41,93057.31,0
47664.57,0.02,471.23,47272.78,0
55848.32,0.02,2356.71,53584.69,0
21318.69,0.02,2892.76,18461.46,0
10042.73,0.03,1390.79,8677.05,0
73732.15,0.01,2427.54,71366.05,0
19913.25,0.05,2472.98,17523.24,0
95351.89,0.03,3119.92,92470.35,0
46090.65,0.03,993.16,45212.72,0
93945.88,0.01,367.63,93656.54,0
86926.13,0.05,3657.48,83630.84,0
54601.44,0.04,2225.16,52558.28,0
77659.36,0.02,794.65,76994.14,0
61308.28,0.05,4966.05,56597.68,0
7893.88,0.0,4674.97,3218.91,0
75810.14,0.02,1165.91,74770.58,0
59149.24,0.01,3333.39,55865.14,0
10891.95,0.02,2626.29,8283.81,0
57648.1,0.05,2524.61,55363.69,0
73604.81,0.02,3029.76,70697.72,0
55018.67,0.01,2291.84,52772.68,0
13725.31,0.01,2823.76,10912.99,0
34366.05,0.04,4548.37,29932.23,0
96078.51,0.02,4443.7,91794.94,0
46867.27,0.03,2594.57,44389.87,0
17704.68,0.01,330.14,17389.29,0
83352.77,0.04,992.93,82637.68,0
24659.93,0.04,4385.68,20356.45,0
62776.33,0.04,4836.16,58149.42,0
62807.46,0.02,3581.34,59330.8,0
6402.14,0.0,836.19,5565.95,0
76447.07,0.03,4107.03,72531.16,0
16230.1,0.02,1215.31,15041.84,0
75080.78,0.03,3855.83,71412.65,0
95806.64,0.02,1493.26,94473.06,0
5455.01,0.05,3748.44,1729.3,0
24648.72,0.03,75.57,24634.77,0
24102.2,0.02,2337.2,21805.17,0
81522.97,0.01,2232.42,79358.49,0
59842.34,0.01,2938.68,56953.53,0
47116.8,0.04,1663.72,45610.14,0
59600.43,0.04,3510.28,56288.82,0
55010.3,0.01,2280.42,52775.72,0
21448.96,0.02,4303.67,17181.04,0
29489.51,0.04,3602.63,25985.18,0
78736.64,0.04,3318.1,75681.0,0
28985.08,0.01,423.22,28586.01,0
8905.4,0.04,422.69,8512.39,0
88765.58,0.05,3782.45,85352.99,0
93647.79,0.03,4385.72,89496.19,0
93189.33,0.01,1716.25,91550.74,0
85187.13,0.01,4005.11,81253.01,0
89252.11,0.02,3123.64,86277.22,0
80622.43,0.01,3690.8,76998.82,0
63447.95,0.02,4928.99,58624.71,0
10483.92,0.03,777.01,9733.12,0
44308.31,0.03,240.07,44179.01,0
43682.48,0.02,4195.19,39560.09,0
25191.54,0.01,3834.5,21378.03,0
27954.08,0.02,3663.19,24337.48,0
21224.65,0.04,3779.74,17515.66,0
74492.69,0.01,4204.26,70350.51,0
45827.38,0.04,2630.18,43349.96,0
27276.11,0.04,3356.36,24010.67,0
55013.23,0.03,4894.95,50255.81,0
5847.3,0.03,1589.28,4272.64,0
46564.25,0.0,138.27,46425.98,0
53462.82,0.04,2149.38,51491.65,0
19258.63,0.02,188.13,19102.6,0
47656.46,0.01,176.21,47519.96,0
72445.34,0.0,2883.68,69561.66,0
5508.57,0.02,1765.62,3752.13,0
61709.98,0.04,4900.27,57015.41,0
71277.9,0.03,1506.68,69949.41,0
84222.1,0.01,121.75,84170.54,0
85157.47,0.04,2521.09,82920.24,0
12793.69,0.0,1273.68,11520.01,0
6639.72,0.04,4221.89,2439.96,0
51258.39,0.03,146.62,51239.92,0
54339.43,0.03,2877.68,51597.6,0
31896.52,0.02,1259.96,30689.72,0
88010.74,0.02,1915.61,86241.81,0
6773.04,0.02,1768.96,5015.37,0
24211.88,0.03,4563.32,19709.09,0
63483.47,0.01,2331.7,61204.67,0
76300.02,0.0,1825.18,74474.84,0
2752.54,0.01,495.71,2259.12,0
87806.27,0.03,1146.68,86879.11,0
61352.8,0.03,3966.26,57539.92,0
17976.28,0.03,2516.91,15504.31,0
21017.27,0.0,3888.32,17128.95,0
11846.26,0.05,2672.0,9223.62,0
57298.39,0.03,1344.97,56096.67,0
95504.11,0.01,1781.83,93801.87,0
11923.88,0.03,4938.85,7014.84,0
71067.57,0.04,4855.4,66449.06,0
88810.57,0.03,474.03,88558.57,0
46969.49,0.01,4513.78,42494.85,0
18971.72,0.05,1509.17,17541.6,0
47954.51,0.02,2897.43,45137.0,0
56059.36,0.03,3373.89,52825.62,0
64877.88,0.03,4194.6,60845.47,0
61534.26,0.04,2413.65,59325.72,0
5779.68,0.0,1622.09,4157.59,0
26346.29,0.04,2722.05,23712.06,0
32463.84,0.04,1392.83,31179.22,0
88703.96,0.05,994.81,88078.75,0
61880.69,0.05,1461.91,60676.62,0
8480.84,0.04,1224.17,7284.94,0
79692.91,0.01,1342.19,78417.13,0
47161.47,0.02,3384.23,43855.84,0
86538.65,0.01,2685.89,83924.88,0
67082.25,0.0,1419.33,65662.92,0
71482.94,0.0,4811.76,66671.18,0
38246.38,0.04,3023.49,35350.38,0
44960.66,0.0,305.37,44655.29,0
94523.95,0.01,4841.02,89761.7,0
76005.96,0.04,3403.0,72856.31,0
85228.1,0.01,1853.49,83445.63,0
51139.04,0.0,3051.22,48087.82,0
43358.27,0.02,301.73,43128.8,0
6380.26,0.02,1001.21,5389.68,0
70648.88,0.03,4800.31,66025.19,0
72088.04,0.04,4452.57,67875.76,0
48176.84,0.01,2990.78,45226.21,0
45429.06,0.0,4199.45,41229.61,0
53902.97,0.0,4157.17,49745.8,0
77677.67,0.03,3313.99,74557.87,0
46102.74,0.01,1708.81,44432.35,0
10618.84,0.04,2671.15,7983.09,0
61829.35,0.04,1673.03,60362.42,0
6311.84,0.05,1744.09,4594.05,0
33370.84,0.03,1840.77,31613.5,0
46476.28,0.02,1854.68,44699.06,0
65204.36,0.03,4368.15,60999.22,0
72365.33,0.04,1866.84,70739.71,0
28793.66,0.0,627.89,28197.16,1
60789.17,0.01,930.6,59909.23,0
84789.06,0.02,4083.82,80846.56,0
1873.5,0.04,985.94,893.8,0
28143.44,0.03,983.23,27230.57,0
29972.94,0.03,1204.26,28843.61,0
81912.92,0.03,4286.49,77831.21,0
19408.94,0.04,3149.6,16324.04,0
50944.39,0.0,2031.57,48912.82,0
91130.95,0.04,1302.43,90132.29,0
86954.94,0.02,2466.77,84633.09,0
71569.81,0.02,2801.8,68887.29,0
37481.42,0.0,282.33,37199.09,0
59378.66,0.01,1818.46,57609.68,0
81755.62,0.05,3283.78,78812.49,0
31867.26,0.04,776.35,31197.13,0
24018.73,0.01,4876.44,19162.31,0
17559.6,0.04,3916.47,13701.66,0
21771.76,0.03,166.13,21660.06,0
74359.83,0.02,2505.16,71978.6,0
59940.32,0.03,1713.84,58376.33,0
57607.35,0.01,4548.94,53106.42,0
20724.69,0.04,1454.91,19338.86,0
2960.28,0.03,1489.8,1477.88,0
36024.61,0.0,3861.5,32163.11,0
81816.25,0.02,2210.83,79741.78,0
61963.72,0.0,4624.81,57338.91,0
29821.2,0.01,1406.26,28439.79,0
31128.57,0.02,2880.87,28299.58,0
21977.98,0.03,4528.65,17504.27,0
90478.35,0.02,3480.52,87148.63,0
84528.34,0.0,229.06,84299.28,0
68383.64,0.01,1162.76,67277.87,0
97985.06,0.04,3911.41,94400.27,0
79275.03,0.02,3914.41,75492.75,0
19546.23,0.04,4088.25,15523.13,0
90076.67,0.02,1631.32,88595.48,0
53598.08,0.05,1174.86,52646.55,0
